/out X,/out Y
5.695320398512559e-10,2.033031663798528
5.707595834082122e-10,2.033031663798823
5.716573724079039e-10,2.033031663799033
5.724070215010975e-10,2.03303166379921
5.732414981075781e-10,2.033031663799403
5.743154100284217e-10,2.033031663799648
5.753759440230918e-10,2.033031663799886
5.763904642586449e-10,2.03303166380011
5.774322444886302e-10,2.033031663800334
5.783800855280588e-10,2.033031663800533
5.792540020741668e-10,2.033031663800713
5.801562388504628e-10,2.033031663800895
5.811871195937449e-10,2.033031663801097
5.82331612470801e-10,2.033031663801315
5.833201073710283e-10,2.033031663801496
5.842124065654732e-10,2.033031663801654
5.851635877362123e-10,2.033031663801816
5.861710919405759e-10,2.033031663801981
5.871599381375073e-10,2.033031663802136
5.880458377381739e-10,2.033031663802268
5.889042731736384e-10,2.033031663802391
5.89885668895224e-10,2.033031663802523
5.909749636852885e-10,2.033031663802664
5.920057315180429e-10,2.033031663802791
5.929782732502826e-10,2.033031663802905
5.939603574853458e-10,2.033031663803014
5.950594270825725e-10,2.033031663803129
5.963336669320632e-10,2.033031663803255
5.975637118075089e-10,2.033031663803369
5.98742057533328e-10,2.033031663803472
5.99893261585976e-10,2.033031663803568
6.010385040016354e-10,2.03303166380366
6.021912290034715e-10,2.03303166380375
6.03451716461288e-10,2.033031663803845
6.048008826545091e-10,2.033031663803941
6.058868945659176e-10,2.033031663804017
6.06817831118871e-10,2.03303166380408
6.077336405227733e-10,2.03303166380414
6.085703013293866e-10,2.033031663804193
6.096369758533449e-10,2.033031663804254
6.108513766028094e-10,2.033031663804318
6.11915297768514e-10,2.033031663804368
6.129800502978835e-10,2.033031663804411
6.13919461050222e-10,2.033031663804444
6.149774949433452e-10,2.033031663804476
6.161500790533867e-10,2.033031663804503
6.172332478804707e-10,2.033031663804523
6.183396995253538e-10,2.033031663804535
6.19272288848562e-10,2.033031663804541
6.201600935553406e-10,2.033031663804543
6.209162795281718e-10,2.033031663804541
6.215340387729345e-10,2.033031663804537
6.220570955819811e-10,2.033031663804532
6.225259063372321e-10,2.033031663804524
6.229765669316715e-10,2.033031663804518
6.234587711332534e-10,2.033031663804509
6.241769378029889e-10,2.033031663804493
6.247220027437164e-10,2.03303166380448
6.251146928177106e-10,2.033031663804469
6.254917040902013e-10,2.033031663804458
6.259155023433838e-10,2.033031663804445
6.264036269494984e-10,2.033031663804428
6.26967501073443e-10,2.033031663804408
6.276293704619311e-10,2.033031663804383
6.28271788226447e-10,2.033031663804356
6.288947923895012e-10,2.03303166380433
6.295622462389157e-10,2.0330316638043
6.302751284987535e-10,2.033031663804266
6.309530820988719e-10,2.033031663804233
6.315916792947677e-10,2.033031663804201
6.32171107999926e-10,2.033031663804171
6.327415921466226e-10,2.033031663804142
6.333510364377136e-10,2.033031663804111
6.340303561985165e-10,2.033031663804075
6.348094269155642e-10,2.033031663804036
6.355231709914416e-10,2.033031663804
6.361836492998595e-10,2.03303166380397
6.368532808542231e-10,2.03303166380394
6.37498316495776e-10,2.033031663803912
6.381255374426518e-10,2.033031663803887
6.387800200702025e-10,2.033031663803861
6.395799375445307e-10,2.033031663803832
6.403594127966574e-10,2.033031663803809
6.410187182868128e-10,2.033031663803791
6.416544441502611e-10,2.033031663803778
6.423424917587114e-10,2.033031663803766
6.431202593586738e-10,2.033031663803756
6.439850273852129e-10,2.033031663803749
6.448175802074955e-10,2.033031663803744
6.45554963283691e-10,2.033031663803742
6.461994006063132e-10,2.033031663803741
6.467713021809816e-10,2.033031663803741
6.472961593299184e-10,2.03303166380374
6.478056386778932e-10,2.033031663803739
6.483528162394318e-10,2.033031663803736
6.491308439535795e-10,2.033031663803732
6.497530680800574e-10,2.033031663803728
6.502020997145151e-10,2.033031663803723
6.506266211308392e-10,2.033031663803718
6.510997513671586e-10,2.033031663803713
6.516436188500162e-10,2.033031663803704
6.522066785323451e-10,2.033031663803695
6.52745703984799e-10,2.033031663803684
6.532814807129036e-10,2.033031663803671
6.538744306869246e-10,2.033031663803656
6.546405056537252e-10,2.033031663803634
6.552981627429422e-10,2.033031663803614
